Sentiment,SentimentText
0,"Not worth the lengthy lines or the inflated prices for what you're getting. Sure, it's a New Orleans tradition, but it's a hackneyed one that I wish I hadn't wasted the time on."
0,"Not worth the lengthy lines or the inflated prices for what you're getting. Sure, it's a New Orleans tradition, but it's a hackneyed one that I wish I hadn't wasted the time on."
0,"Filthy dirty restaurant with unhelpful staff who barely speak English. Why work hard and clean the place up when there's an endless stream of tourists to buy your beignets and coffee? Beignets are good, but didn't see what all the fuss is about."
0,"Awful rude service. The wait staff we dealt with were unfriendly, made mistakes on the bill and refused to rectify it. Will NOT go back. The beignets were better at Cafe Beignet."
0,Stale Beignets and bad coffee. Go to New Orleans Famous Beignets in Jax mall. One block away across from Jackson square Fresh and no lines
0,The service was very unfriendly and the coffee not better than anywhere else. Cafe Du Monde is quite in bad state. Not worth the money you spend there.
0,"Always busy, average service, iconic but has lost its touch. Go to Café Beignet or West Beignet AT THE AIRPORT believe it or not serve much better."
0,"Great beignets, not so good coffee, and lousy, unsmiling service from the wait staff. Okay, so now I can say I had beignets at cafe dm."
0,"Go if you must to say you've been, but not really worth standing in line for sub par doughy, not pillows French doughnuts."
0,"The beignet was good, but the service was really lacking. It is cash only, so be prepared. Our bill came hand written on a napkin, just the amount due, not itemized. Bathrooms are disgusting."
0,Beignets were lukewarm at best and so was the hot chocolate. I was expecting so much more. Don't waste your time. Cafe Beignets was much better...
0,"Oh, the times when one came to cafe du monde for food and atmosphere! Gone, gone. The place is crowded, without any ambiance, and the beignets are drowned in oil and sugar. So disappointing...."
0,"Worth experiencing once, not worth waiting in line to sit down. Coffee was decent, beignates average. Much better options available throughout the French Quarter."
0,"Long lineup infront of the Cafe. Overworked waitresses. You feel sorry when you see how tired they are. Beignets far bellow the average, topped with unreasonably big amount of sugar. Must be the owners of the place are in sugar business too."
0,"Its a legendary location, and many peoples MUST HIT on their list. Yes the Beignets are good, but the wait and service make it a poor decision. Cafe Beignet is around the corner and a much nicer place."
0,Our service was the worst I have ever. We come here 3-4 year and it was horrid. There were plenty of servers and plenty of empty tables. Sad very sad
0,"Go to check the box. Get the 3-beignets bag and the mediocre coffee, eat one and save the calories and the stomach space for the other, more delicious NOLA food offerings."
0,Beignets were tasty. The line moved quickly. Atmosphere made us queasy. They herd you in and seat you. We sat near where the servers get the food and it did not seen very clean. I'd recommend the 'to go' line.
0,"OK beignets, nothing special really, just plain beignets. I do not understand why this place gets high ratings."
0,Loved it had a great experience love the outside patio.. the Beignets were great event a lot of great people and the staff was so lovely they were pleasant and they catered to our needs the wait time was minimal and the food was hot
0,"Of course the beignets were good, but no way is this relaxing ! We waited for a table only to wait more and then rush through the good part."
0,My husband and I visited New Orleans for the first time and everyone insisted we visit the well known cafe. We both didn't get what all the fuss is about and like funnel cakes from the state fair better!
0,Do it once. Move along and try the french doughnut at any number of locations throughout the French Quarter without the line.
0,"to many people, to many tables, not enough clean, not elegant. for me, not smthing that I can reccoment. I will just said to everybody, that place is very famouse and popular , but should be little renovated. also should be clean."
0,"Yes, it's famous... and because of that you can easily wait a half hour to get in to purchase overpriced coffee and a powdered sugar doughnut. I would spend my time and money elsewhere."
